Export Channel Data with rate of 256 samples per second.


Start Time: 00:00:00.000		End Time: 00:04:30.000

Time,EEG-Z - 1A
54.35546875000,1.816
54.35937500000,4.479
54.36328125000,2.139
54.36718750000,1.837
54.37109375000,2.163
54.37500000000,3.127
54.37890625000,2.031
54.38281250000,1.578
54.38671875000,3.248
54.39062500000,3.254
54.39453125000,3.851
54.39843750000,4.028
54.40234375000,5.783
54.40625000000,8.607
54.41015625000,6.928
54.41406250000,14.504
54.41796875000,16.640
54.42187500000,12.044
54.42578125000,12.010
54.42968750000,6.452
54.43359375000,7.266
54.43750000000,3.919
54.44140625000,5.801
54.44531250000,2.078
54.44921875000,6.114
54.45312500000,2.203
54.45703125000,1.708
54.46093750000,3.445
54.46484375000,2.249
54.46875000000,5.330
54.47265625000,9.867
54.47656250000,6.654
54.48046875000,5.771
54.48437500000,6.035
54.48828125000,4.076
54.49218750000,4.966
54.49609375000,6.675
54.50000000000,3.343
54.50390625000,5.177
54.50781250000,8.006
54.51171875000,7.874
54.51562500000,7.540
54.51953125000,5.397
54.52343750000,2.658
54.52734375000,5.773
54.53125000000,10.259
54.53515625000,8.894
54.53906250000,12.564
54.54296875000,8.485
54.54687500000,10.063
54.55078125000,6.860
54.55468750000,8.397
54.55859375000,10.179
54.56250000000,4.009
54.56640625000,1.267
54.57031250000,3.354
54.57421875000,3.622
54.57812500000,3.985
54.58203125000,4.696
54.58593750000,5.002
54.58984375000,2.940
54.59375000000,2.072
54.59765625000,2.257
54.60156250000,2.377
54.60546875000,2.958
54.60937500000,6.210
54.61328125000,2.187
54.61718750000,2.582
54.62109375000,1.129
54.62500000000,4.265
54.62890625000,1.929
54.63281250000,1.940
54.63671875000,4.178
54.64062500000,3.138
54.64453125000,3.300
54.64843750000,2.073
54.65234375000,7.967
54.65625000000,4.019
54.66015625000,1.251
54.66406250000,1.753
54.66796875000,1.775
54.67187500000,1.238
54.67578125000,4.335
54.67968750000,5.454
54.68359375000,3.996
54.68750000000,2.555
54.69140625000,4.521
54.69531250000,4.047
54.69921875000,2.264
54.70312500000,0.590
54.70703125000,2.600
54.71093750000,4.611
54.71484375000,11.858
54.71875000000,7.372
54.72265625000,8.725
54.72656250000,5.006
54.73046875000,3.129
54.73437500000,1.554
54.73828125000,2.911
54.74218750000,5.792
54.74609375000,5.044
54.75000000000,1.208
54.75390625000,2.445
54.75781250000,11.037
54.76171875000,9.147
54.76562500000,8.176
54.76953125000,8.758
54.77343750000,5.779
54.77734375000,2.564
54.78125000000,4.392
54.78515625000,4.923
54.78906250000,3.239
54.79296875000,6.053
54.79687500000,6.099
54.80078125000,4.535
54.80468750000,7.854
54.80859375000,3.079
54.81250000000,1.508
54.81640625000,2.724
54.82031250000,2.524
54.82421875000,3.655
54.82812500000,2.404
54.83203125000,3.442
54.83593750000,3.732
54.83984375000,3.793
54.84375000000,2.094
54.84765625000,3.569
54.85156250000,5.623
54.85546875000,8.853
54.85937500000,14.154
54.86328125000,14.201
54.86718750000,17.565
54.87109375000,18.545
54.87500000000,23.135
54.87890625000,18.810
54.88281250000,19.459
54.88671875000,14.236
54.89062500000,11.376
54.89453125000,12.633
54.89843750000,10.112
54.90234375000,13.831
54.90625000000,10.519
54.91015625000,8.286
54.91406250000,8.264
54.91796875000,2.986
54.92187500000,2.798
54.92578125000,2.053
54.92968750000,3.628
54.93359375000,5.886
54.93750000000,8.403
54.94140625000,11.421
54.94531250000,11.506
54.94921875000,11.307
54.95312500000,18.065
54.95703125000,16.115
54.96093750000,17.591
54.96484375000,14.942
54.96875000000,10.805
54.97265625000,13.083
54.97656250000,7.291
54.98046875000,9.982
54.98437500000,4.612
54.98828125000,3.193
54.99218750000,1.642
54.99609375000,4.645
55.00000000000,4.142
55.00390625000,5.835
55.00781250000,9.299
55.01171875000,12.735
55.01562500000,11.726
55.01953125000,13.755
55.02343750000,11.803
55.02734375000,13.213
55.03125000000,9.872
55.03515625000,13.539
55.03906250000,8.706
55.04296875000,7.779
55.04687500000,2.522
55.05078125000,4.646
55.05468750000,6.970
55.05859375000,10.351
55.06250000000,16.816
55.06640625000,17.965
55.07031250000,17.645
55.07421875000,15.846
55.07812500000,12.721
55.08203125000,11.471
55.08593750000,5.051
55.08984375000,3.773
55.09375000000,7.070
55.09765625000,9.444
55.10156250000,5.114
55.10546875000,3.679
55.10937500000,4.010
55.11328125000,4.507
55.11718750000,5.744
55.12109375000,4.882
55.12500000000,3.968
55.12890625000,5.189
55.13281250000,3.238
55.13671875000,2.652
55.14062500000,3.110
55.14453125000,1.947
55.14843750000,1.769
55.15234375000,5.970
55.15625000000,7.691
55.16015625000,7.581
55.16406250000,8.040
55.16796875000,4.083
55.17187500000,3.907
55.17578125000,3.017
55.17968750000,6.586
55.18359375000,16.819
55.18750000000,20.325
55.19140625000,20.262
55.19531250000,20.556
55.19921875000,20.812
55.20312500000,24.151
55.20703125000,21.665
